Treatment,Treatment_t,Pattern_k,AE_type,AE_type_j,Phi_kj
CMF,4,1,DYSPHAGIA_1,196,1.63611002559438e-07
CMF,4,1,AGITATION_2,15,1.6360663918233e-07
CMF,4,1,SKIN DISCOLOR_2,718,1.63587682860342e-07
CMF,4,1,LARYNGITIS_2,456,1.63586357959024e-07
CMF,4,1,HYPERESTHESIA_1,356,1.63580132632126e-07
CMF,4,1,VEIN VARICOSE_1,822,1.63569177218782e-07
CMF,4,1,TWITCH_1,785,1.63568412630292e-07
CMF,4,1,JOINT DIS_1,438,1.63546246834006e-07
CMF,4,1,GI DIS_1,288,1.6354325875813e-07
CMF,4,1,INFECT_2,417,1.63541977210111e-07
CMF,4,1,FURUNCULOSIS_1,276,1.63540086964248e-07
CMF,4,1,SOMNOLENCE_1,723,1.63525210947003e-07
CMF,4,1,PAIN BIL_3,587,1.63509788846139e-07
CMF,4,1,PAIN BIL_2,586,1.63501319328914e-07
CMF,4,1,SPUTUM INC_2,728,1.63477638790799e-07
CMF,4,1,MONILIA ORAL_1,509,1.63471692685031e-07
CMF,4,1,HYPOKINESIA_2,390,1.63463927232015e-07
CMF,4,1,SLEEP DIS_2,722,1.63455709176371e-07
CMF,4,1,LARYNGITIS_3,457,1.63448493630364e-07
CMF,4,1,HERNIA_2,343,1.63443895245996e-07
CMF,4,1,VAGINITIS_2,814,1.63440679608474e-07
CMF,4,1,BRONCHITIS_1,88,1.63436753663116e-07
CMF,4,1,POLYURIA_2,658,1.63433788548725e-07
CMF,4,1,MIGRAINE_1,505,1.63425595411747e-07
CMF,4,1,INFLAM INJECT SITE_2,422,1.6340533879394e-07
CMF,4,1,CYST_1,145,1.63402780893469e-07
CMF,4,1,TINNITUS_2,773,1.63400781877729e-07
CMF,4,1,PAIN NECK_1,607,1.63398419948802e-07
CMF,4,1,PAIN CHEST_3,597,1.63394555489929e-07
CMF,4,1,MONILIA_2,516,1.63390097606376e-07
CMF,4,1,ENZYME ABNORM_1,250,1.63364453575508e-07
CMF,4,1,OTITIS EXT_1,574,1.63352041392728e-07
CMF,4,1,PHOTOSENSITIVITY_1,643,1.63349169674146e-07
CMF,4,1,BLEPHARITIS_3,77,1.63339935205194e-07
CMF,4,1,PAIN PELVIC_2,610,1.63318077137218e-07
CMF,4,1,URIN FREQUENCY_1,802,1.6331322431651e-07
CMF,4,1,PAIN ABDO_1,579,1.63265959751298e-07
CMF,4,1,MENS DIS_1,498,1.63240924456843e-07
CMF,4,1,HERPES ZOSTER_1,347,1.63228251487576e-07
CMF,4,1,TWITCH_2,786,1.63219684270918e-07
CMF,4,1,LIBIDO DEC_1,466,1.63214402635015e-07
CMF,4,1,HYPERESTHESIA_2,357,1.63212435314285e-07
CMF,4,1,VEIN VARICOSE_3,823,1.63201524497314e-07
CMF,4,1,GASTRITIS_1,280,1.63191955161172e-07
CMF,4,1,PAIN_2,612,1.63191953235263e-07
CMF,4,1,HEM EYE_1,315,1.63190386647495e-07
CMF,4,1,JOINT DIS_2,439,1.63189414976868e-07
CMF,4,1,SOMNOLENCE_2,724,1.63176787616335e-07
CMF,4,1,FURUNCULOSIS_2,277,1.63172566107385e-07
CMF,4,1,GI DIS_2,289,1.63167464285475e-07
CMF,4,1,EFFUS PLEURAL_1,234,1.63160112094983e-07
CMF,4,1,CONSTIP_1,129,1.63155400014386e-07
CMF,4,1,VITREOUS DIS_1,831,1.63137790707934e-07
CMF,4,1,VAGINITIS_3,815,1.63136392174191e-07
CMF,4,1,DYSPHAGIA_2,197,1.63135486859365e-07
CMF,4,1,MUCOUS MEM DIS_1,521,1.63119270868907e-07
CMF,4,1,MIGRAINE_2,506,1.63117235816054e-07
CMF,4,1,INFECT_3,418,1.63115404097175e-07
CMF,4,1,INFLAM INJECT SITE_3,423,1.63108527938865e-07
CMF,4,1,LUNG DIS_1,476,1.63093054330737e-07
CMF,4,1,CHEILITIS_1,108,1.63070645982085e-07
CMF,4,1,ENZYME ABNORM_2,251,1.63054741683081e-07
CMF,4,1,MONILIA ORAL_2,510,1.63047884087003e-07
CMF,4,1,MONILIA_3,517,1.63046263153118e-07
CMF,4,1,BREAST FIBROCYST_1,86,1.63046114036856e-07
CMF,4,1,CYST_2,146,1.63044150696888e-07
CMF,4,1,BRONCHITIS_2,89,1.63029279323625e-07
CMF,4,1,PAIN NECK_2,608,1.63027854899216e-07
CMF,4,1,THROMBOPHLEB DEEP_2,765,1.6301294448678e-07
CMF,4,1,OTITIS EXT_2,575,1.63008920601574e-07
CMF,4,1,LIVER FATTY_1,470,1.62992220973586e-07
CMF,4,1,PHOTOSENSITIVITY_2,644,1.62982515775579e-07
CMF,4,1,ENTEROCOL PSEUDOMEM_2,247,1.62962459966583e-07
CMF,4,1,URIN FREQUENCY_2,803,1.62958688300995e-07
CMF,4,1,PAIN_3,613,1.6295515819777e-07
CMF,4,1,HYPONATREM_1,394,1.62954264899958e-07
CMF,4,1,ESOPHAGITIS_1,259,1.62930418062729e-07
CMF,4,1,HERPES SIMPLEX_1,344,1.62924986140494e-07
CMF,4,1,HYPERVENTIL_2,379,1.62922607964191e-07
CMF,4,1,INFECT URIN TRACT_1,413,1.6290938168607e-07
CMF,4,1,VERTIGO_1,824,1.6288994797185e-07
CMF,4,1,INFECT_4,419,1.62889930286957e-07
CMF,4,1,MONILIA ORAL_3,511,1.62881005849738e-07
CMF,4,1,REACT UNEVAL_1,683,1.62877345146621e-07
CMF,4,1,LIBIDO DEC_2,467,1.62860337200569e-07
CMF,4,1,CEREBROVASC ACCID_3,106,1.62859896764575e-07
CMF,4,1,HEM EYE_2,316,1.62859368874694e-07
CMF,4,1,NEPHRITIS_1,549,1.62826146153021e-07
CMF,4,1,LDH INC_1,458,1.62821076487535e-07
CMF,4,1,PAIN ABDO_2,580,1.62818920600257e-07
CMF,4,1,MENS DIS_2,499,1.62815830114749e-07
CMF,4,1,GASTRITIS_2,281,1.62806561681336e-07
CMF,4,1,ATAXIA_1,71,1.62798410565106e-07
CMF,4,1,EFFUS PLEURAL_2,235,1.62794336863712e-07
CMF,4,1,VITREOUS DIS_2,832,1.62787430576922e-07
CMF,4,1,BRONCHITIS_3,90,1.62772097532465e-07
CMF,4,1,DYSPHAGIA_3,198,1.6276360145403e-07
CMF,4,1,EDEMA CONJUNCT_1,212,1.62753066743127e-07
CMF,4,1,LUNG DIS_2,477,1.62740619730097e-07
CMF,4,1,DIPLOPIA_1,174,1.62728684814153e-07
CMF,4,1,HERPES ZOSTER_2,348,1.62727049542999e-07
CMF,4,1,OPHTHALMITIS_1,568,1.62726637708486e-07
CMF,4,1,BREAST FIBROCYST_2,87,1.62713895730843e-07
CMF,4,1,LEUKOPENIA_1,460,1.62707548802182e-07
CMF,4,1,CHEILITIS_2,109,1.62705225033281e-07
CMF,4,1,LIVER FATTY_3,471,1.62686737982293e-07
CMF,4,1,CONSTIP_2,130,1.626800231258e-07
CMF,4,1,ENTEROCOL PSEUDOMEM_3,248,1.62654277038443e-07
CMF,4,1,GAIT ABNORM_1,278,1.62651179502445e-07
CMF,4,1,MUCOUS MEM DIS_2,522,1.6265052367614e-07
CMF,4,1,GASTRITIS_3,282,1.62645244553512e-07
CMF,4,1,PAIN ABDO_3,581,1.62638713679065e-07
CMF,4,1,PRURITUS_1,662,1.62610193037791e-07
CMF,4,1,HYPONATREM_3,395,1.62589438997115e-07
CMF,4,1,HYPERVENTIL_4,380,1.62583147467373e-07
CMF,4,1,CEREBROVASC ACCID_4,107,1.62542483156478e-07
CMF,4,1,MENS DIS_3,500,1.62513751322141e-07
CMF,4,1,KIDNEY FAIL_3,445,1.6250780442948e-07
CMF,4,1,THROMBOPHLEB DEEP_3,766,1.62498591180609e-07
CMF,4,1,LDH INC_2,459,1.62496313934518e-07
CMF,4,1,HERPES ZOSTER_3,349,1.62493498648498e-07
CMF,4,1,HYPERCALCEM_1,352,1.62479406026814e-07
CMF,4,1,ARTERIOSCLEROSIS_1,51,1.6247613675155e-07
CMF,4,1,INFECT URIN TRACT_2,414,1.62470920381262e-07
CMF,4,1,NEPHRITIS_3,550,1.62461835915622e-07
CMF,4,1,CONSTIP_3,131,1.62436915192128e-07
CMF,4,1,ATAXIA_2,72,1.62434149355015e-07
CMF,4,1,ESOPHAGITIS_2,260,1.62428893472134e-07
CMF,4,1,HERPES SIMPLEX_2,345,1.62425884556539e-07
CMF,4,1,MUCOUS MEM DIS_4,523,1.62407733945067e-07
CMF,4,1,DIPLOPIA_2,175,1.6239011181843e-07
CMF,4,1,EDEMA CONJUNCT_2,213,1.62388643538691e-07
CMF,4,1,VERTIGO_2,825,1.6238359410528e-07
CMF,4,1,LUNG DIS_3,478,1.62372141609296e-07
CMF,4,1,ENDOMETR DIS_1,243,1.62361517148945e-07
CMF,4,1,BLIND_1,78,1.62361479181893e-07
CMF,4,1,PALLOR_1,614,1.62361478460573e-07
CMF,4,1,COAGUL DIS_2,118,1.62361428368312e-07
CMF,4,1,HYPOCALCEM_1,382,1.62361408784807e-07
CMF,4,1,PAPILLEDEMA_1,621,1.6236137519796e-07
CMF,4,1,VASC DIS PERIPH_1,816,1.62361372825101e-07
CMF,4,1,PARATHYR DIS_1,625,1.6236137203064e-07
CMF,4,1,KIDNEY FUNC ABNORM_2,447,1.62361349833205e-07
CMF,4,1,ARTHROSIS_1,60,1.62361344901439e-07
CMF,4,1,ASCITES_1,62,1.62361304400736e-07
CMF,4,1,MYOSITIS_1,532,1.62361304400736e-07
CMF,4,1,RASH PUST_1,676,1.62361304400735e-07
CMF,4,1,TACHYCARDIA_1,743,1.6234698387663e-07
CMF,4,1,ARTHRALGIA_1,53,1.62328271973694e-07
CMF,4,1,REACT UNEVAL_2,684,1.62319034677647e-07
CMF,4,1,RASH_1,680,1.62310168603899e-07
CMF,4,1,GAIT ABNORM_2,279,1.62287644083747e-07
CMF,4,1,OPHTHALMITIS_2,569,1.62268339523594e-07
CMF,4,1,GINGIVITIS_1,290,1.62203031542783e-07
CMF,4,1,VERTIGO_3,826,1.62184811197634e-07
CMF,4,1,INFECT URIN TRACT_3,415,1.62178533162857e-07
CMF,4,1,ESOPHAGITIS_3,261,1.62177317328863e-07
CMF,4,1,LEUKOPENIA_2,461,1.6217368350491e-07
CMF,4,1,HEM RECTAL_1,323,1.6216212391739e-07
CMF,4,1,HERPES SIMPLEX_3,346,1.62158156611385e-07
CMF,4,1,THROMBOPHLEB DEEP_4,767,1.62154601146955e-07
CMF,4,1,PAIN EYE_1,600,1.62150922747825e-07
CMF,4,1,KIDNEY FAIL_4,446,1.6214491337016e-07
CMF,4,1,HYPERCALCEM_2,353,1.62116650707274e-07
CMF,4,1,ARTERIOSCLEROSIS_3,52,1.62113382460757e-07
CMF,4,1,RECTAL DIS_1,686,1.62070590609128e-07
CMF,4,1,RHINITIS_1,693,1.62067291761231e-07
CMF,4,1,PRURITUS_2,663,1.6203680936778e-07
CMF,4,1,OPHTHALMITIS_3,570,1.62016283163104e-07
CMF,4,1,ENDOMETR DIS_3,244,1.61999284631451e-07
CMF,4,1,BLIND_2,79,1.61999226960426e-07
CMF,4,1,PALLOR_2,615,1.61999224450866e-07
CMF,4,1,COAGUL DIS_3,119,1.61999189201957e-07
CMF,4,1,HYPOCALCEM_4,383,1.61999160007174e-07
CMF,4,1,PAPILLEDEMA_2,622,1.61999123387458e-07
CMF,4,1,PARATHYR DIS_2,626,1.61999121697792e-07
CMF,4,1,VASC DIS PERIPH_2,817,1.6199912102278e-07
CMF,4,1,KIDNEY FUNC ABNORM_3,448,1.61999098124464e-07
CMF,4,1,ARTHROSIS_2,61,1.61999096990841e-07
CMF,4,1,ASCITES_2,63,1.61999052871761e-07
CMF,4,1,MYOSITIS_3,533,1.61999052871761e-07
CMF,4,1,RASH PUST_2,677,1.61999052871761e-07
CMF,4,1,VASODILAT_1,819,1.6198894172632e-07
CMF,4,1,REACT UNEVAL_3,685,1.61971727666857e-07
CMF,4,1,SKIN DIS_1,714,1.6196344344609e-07
CMF,4,1,AMNESIA_1,27,1.61920299375717e-07
CMF,4,1,WEIGHT INC_1,846,1.61907709904872e-07
CMF,4,1,COUGH INC_1,135,1.6190752650668e-07
CMF,4,1,HEM_1,331,1.618920356781e-07
CMF,4,1,HYPERTONIA_1,374,1.61884285407694e-07
CMF,4,1,EDEMA PERIPH_1,220,1.61844504478959e-07
CMF,4,1,SWEAT_1,737,1.61844199314261e-07
CMF,4,1,ARTHRALGIA_2,54,1.61835861339058e-07
CMF,4,1,ANOREXIA_1,35,1.61827101153437e-07
CMF,4,1,THROM_1,760,1.61825070328168e-07
CMF,4,1,TACHYCARDIA_2,744,1.61808049061234e-07
CMF,4,1,DEAF_1,150,1.61804893205775e-07
CMF,4,1,CONJUNCTIVITIS_1,126,1.61799253951006e-07
CMF,4,1,FEVER_1,266,1.61787188434532e-07
CMF,4,1,LEUKOPENIA_3,462,1.61768557349284e-07
CMF,4,1,RASH_2,681,1.61765802785107e-07
CMF,4,1,SEPSIS_2,698,1.6174282775154e-07
CMF,4,1,HEM GI_1,317,1.61736995507844e-07
CMF,4,1,PROCTITIS_1,659,1.61711595250248e-07
CMF,4,1,PRURITUS_3,664,1.61672085375949e-07
CMF,4,1,METRORRHAGIA_1,502,1.61635199256016e-07
CMF,4,1,CHILLS_1,110,1.61626206119262e-07
CMF,4,1,GINGIVITIS_2,291,1.61622358037043e-07
CMF,4,1,ARTHRALGIA_3,55,1.61579183254364e-07
CMF,4,1,SYNCOPE_1,740,1.61569544140066e-07
CMF,4,1,WEIGHT DEC_1,843,1.61567467927785e-07
CMF,4,1,RECTAL DIS_2,687,1.61544209457058e-07
CMF,4,1,RHINITIS_2,694,1.61526297039585e-07
CMF,4,1,HEM RECTAL_2,324,1.61525580183252e-07
CMF,4,1,PAIN EYE_2,601,1.61519309563059e-07
CMF,4,1,INSOMNIA_1,431,1.61513508850888e-07
CMF,4,1,LEUKOPENIA_4,463,1.6148477302376e-07
CMF,4,1,NAIL DIS_1,534,1.61478935111917e-07
CMF,4,1,RASH_3,682,1.61477381687839e-07
CMF,4,1,TACHYCARDIA_3,745,1.61465488315841e-07
CMF,4,1,VASODILAT_2,820,1.61440584506136e-07
CMF,4,1,SKIN DIS_2,715,1.6141892088693e-07
CMF,4,1,WEIGHT INC_2,847,1.61368680694696e-07
CMF,4,1,COUGH INC_2,136,1.61362686614258e-07
CMF,4,1,CYSTITIS_1,147,1.61353291286693e-07
CMF,4,1,VISION ABNORM_1,828,1.61350395567772e-07
CMF,4,1,HYPERTONIA_2,375,1.61349593781574e-07
CMF,4,1,SEPSIS_3,699,1.61328145108654e-07
CMF,4,1,THROM_2,761,1.61322523526552e-07
CMF,4,1,CEREBELL SYND_1,103,1.61320727187254e-07
CMF,4,1,DEAF_2,151,1.61312492307402e-07
CMF,4,1,DYSPEPSIA_1,193,1.61311595677251e-07
CMF,4,1,AMNESIA_2,28,1.61301764867197e-07
CMF,4,1,SWEAT_2,738,1.61286268277565e-07
CMF,4,1,ABSCESS_1,7,1.61277833864572e-07
CMF,4,1,HEM_2,332,1.61272935798611e-07
CMF,4,1,LIVER FUNC ABNORM_1,472,1.61271645396844e-07
CMF,4,1,GINGIVITIS_3,292,1.61262626430403e-07
CMF,4,1,CONJUNCTIVITIS_2,127,1.61261582601143e-07
CMF,4,1,ANOREXIA_2,36,1.61256913519938e-07
CMF,4,1,EDEMA PERIPH_2,221,1.61244274584232e-07
CMF,4,1,COLITIS_1,120,1.61227854146073e-07
CMF,4,1,RECTAL DIS_3,688,1.6122215762001e-07
CMF,4,1,ANXIETY_1,38,1.61201789517456e-07
CMF,4,1,EDEMA_1,225,1.61199856589978e-07
CMF,4,1,HEM GI_2,318,1.61194283815226e-07
CMF,4,1,RHINITIS_3,695,1.61189416233661e-07
CMF,4,1,HEM RECTAL_3,325,1.61167057960247e-07
CMF,4,1,PAIN EYE_3,602,1.61158704451342e-07
CMF,4,1,FEVER_2,267,1.61148012867591e-07
CMF,4,1,RESPIRAT DIS_1,690,1.61142634920876e-07
CMF,4,1,PROCTITIS_2,660,1.61136651484802e-07
CMF,4,1,SKIN DIS_3,716,1.61132972382987e-07
CMF,4,1,MYASTHENIA_1,528,1.61128512495776e-07
CMF,4,1,VASODILAT_3,821,1.61125077638668e-07
CMF,4,1,THROM_3,762,1.61099617598663e-07
CMF,4,1,PNEUMONIA_1,649,1.61091477776937e-07
CMF,4,1,METRORRHAGIA_2,503,1.61074293648088e-07
CMF,4,1,WEIGHT INC_3,848,1.61070977096984e-07
CMF,4,1,TOOTH DIS_1,778,1.61066134384102e-07
CMF,4,1,ASTHMA_1,68,1.6106349389796e-07
CMF,4,1,AMNESIA_3,29,1.61031449063407e-07
CMF,4,1,DYSPAREUNIA_1,190,1.61030509744452e-07
CMF,4,1,SYNCOPE_2,741,1.61024776914289e-07
CMF,4,1,COUGH INC_3,137,1.61010293629427e-07
CMF,4,1,CHILLS_2,111,1.61007798514426e-07
CMF,4,1,HYPERTONIA_3,376,1.60991773521526e-07
CMF,4,1,SWEAT_3,739,1.60972175158258e-07
CMF,4,1,WEIGHT DEC_2,844,1.60970848946925e-07
CMF,4,1,SEPSIS_4,700,1.60967506923303e-07
CMF,4,1,CONJUNCTIVITIS_3,128,1.6095599099098e-07
CMF,4,1,DEAF_3,152,1.60954928578334e-07
CMF,4,1,ANOREXIA_3,37,1.6095420605088e-07
CMF,4,1,MOVEMENT DIS_1,518,1.60946968713518e-07
CMF,4,1,HEM GI_3,319,1.60932316287675e-07
CMF,4,1,CRAMPS LEG_1,138,1.60932089587247e-07
CMF,4,1,HEM_3,333,1.60915516272732e-07
CMF,4,1,GLOSSITIS_1,294,1.60911450244976e-07
CMF,4,1,INSOMNIA_2,432,1.60911096598927e-07
CMF,4,1,NAIL DIS_2,535,1.60906924443819e-07
CMF,4,1,EDEMA PERIPH_3,222,1.60901196524203e-07
CMF,4,1,ALLERG REACT_1,18,1.60864882697514e-07
CMF,4,1,DIARRHEA_1,170,1.60854817617218e-07
CMF,4,1,ABSCESS_2,8,1.60814221578882e-07
CMF,4,1,ISCHEMIA MYOCARD_1,435,1.60813738314091e-07
CMF,4,1,SYNCOPE_3,742,1.60811180719395e-07
CMF,4,1,PROCTITIS_3,661,1.6080875581187e-07
CMF,4,1,VISION ABNORM_2,829,1.60775424396514e-07
CMF,4,1,METRORRHAGIA_3,504,1.60769722682898e-07
CMF,4,1,COLITIS_2,121,1.60764207372528e-07
CMF,4,1,LIVER FUNC ABNORM_2,473,1.60759340289482e-07
CMF,4,1,DYSPEPSIA_2,194,1.60753608750207e-07
CMF,4,1,CEREBELL SYND_2,104,1.60736164974216e-07
CMF,4,1,DERM EXFOL_1,162,1.60726266572885e-07
CMF,4,1,CYSTITIS_2,148,1.60709085366228e-07
CMF,4,1,CARDIOVASC DIS_1,96,1.60707160508816e-07
CMF,4,1,EMOTION LABIL_1,239,1.60664476346839e-07
CMF,4,1,CHILLS_3,112,1.60651536764862e-07
CMF,4,1,FEVER_3,268,1.60625615896481e-07
CMF,4,1,ANXIETY_2,39,1.60619887477513e-07
CMF,4,1,WEIGHT DEC_3,845,1.60612807958057e-07
CMF,4,1,NAIL DIS_3,536,1.60603032294664e-07
CMF,4,1,COLITIS_3,122,1.60592909939601e-07
CMF,4,1,EDEMA_2,226,1.60580228654397e-07
CMF,4,1,PNEUMONIA_2,650,1.60567493061339e-07
CMF,4,1,TOOTH DIS_2,779,1.60558364221232e-07
CMF,4,1,INSOMNIA_3,433,1.60558274518783e-07
CMF,4,1,ABSCESS_3,9,1.60538941729607e-07
CMF,4,1,DYSPAREUNIA_2,191,1.60488725364056e-07
CMF,4,1,THINKING ABNORM_1,755,1.60488278887018e-07
CMF,4,1,THROMBOPHLEB_1,768,1.60478487977605e-07
CMF,4,1,VISION ABNORM_3,830,1.60473834930059e-07
CMF,4,1,DYSPEPSIA_3,195,1.604663069821e-07
CMF,4,1,ASTHMA_2,69,1.60462743035811e-07
CMF,4,1,RESPIRAT DIS_2,691,1.60454717625575e-07
CMF,4,1,STOMATITIS_1,729,1.60430851370772e-07
CMF,4,1,DEPRESSION_1,158,1.60430170881999e-07
CMF,4,1,HEM VAGINAL_1,328,1.60423397443518e-07
CMF,4,1,MYASTHENIA_2,529,1.60417855848604e-07
CMF,4,1,CEREBELL SYND_3,105,1.60414949038764e-07
CMF,4,1,HYPOTENS_1,398,1.60404011814547e-07
CMF,4,1,LIVER FUNC ABNORM_4,474,1.60389769866236e-07
CMF,4,1,FEVER_4,269,1.60383089071721e-07
CMF,4,1,MOVEMENT DIS_2,519,1.60381952443755e-07
CMF,4,1,CYSTITIS_3,149,1.60369551774572e-07
CMF,4,1,TOOTH DIS_3,780,1.6033872640548e-07
CMF,4,1,TENOSYNOVITIS_1,752,1.60329305596051e-07
CMF,4,1,ANXIETY_3,40,1.60299533037984e-07
CMF,4,1,DIABETES MELL_1,167,1.60293639409541e-07
CMF,4,1,CRAMPS LEG_2,139,1.60273384904515e-07
CMF,4,1,GLOSSITIS_2,295,1.6027172712733e-07
CMF,4,1,NEURALGIA_1,553,1.60270509270486e-07
CMF,4,1,RASH MAC PAP_1,673,1.60263485302383e-07
CMF,4,1,EDEMA_3,227,1.60225794375422e-07
CMF,4,1,DYSPAREUNIA_3,192,1.60224945196093e-07
CMF,4,1,HEMATURIA_1,335,1.60224093155645e-07
CMF,4,1,ALLERG REACT_2,19,1.60219031670736e-07
CMF,4,1,ISCHEMIA MYOCARD_2,436,1.60209093822601e-07
CMF,4,1,EEG ABNORM_1,228,1.60148092338241e-07
CMF,4,1,ASTHMA_3,70,1.60132132646042e-07
CMF,4,1,HEART FAIL LEFT_1,309,1.60129830114478e-07
CMF,4,1,DIARRHEA_2,171,1.60122402890287e-07
CMF,4,1,MOVEMENT DIS_3,520,1.60112212171022e-07
CMF,4,1,RESPIRAT DIS_3,692,1.60101098796689e-07
CMF,4,1,CONFUS_1,123,1.60066885155184e-07
CMF,4,1,MYASTHENIA_3,530,1.60064100820021e-07
CMF,4,1,CARDIOVASC DIS_2,97,1.60055811848633e-07
CMF,4,1,DERM EXFOL_2,163,1.60055394009879e-07
CMF,4,1,PNEUMONIA_3,651,1.60048445592258e-07
CMF,4,1,AMBLYOPIA_1,22,1.60019144667377e-07
CMF,4,1,EMOTION LABIL_2,240,1.600005456237e-07
CMF,4,1,CRAMPS LEG_3,140,1.59920426182491e-07
CMF,4,1,GLOSSITIS_3,296,1.59918744404947e-07
CMF,4,1,VOMIT_1,835,1.59915778413905e-07
CMF,4,1,MENOPAUSE_1,493,1.5989470992653e-07
CMF,4,1,ISCHEMIA MYOCARD_3,437,1.59882966485764e-07
CMF,4,1,PAIN BONE_1,588,1.59861352700138e-07
CMF,4,1,THROMBOPHLEB_2,769,1.59860643539519e-07
CMF,4,1,EMB PULM_2,236,1.59853860100989e-07
CMF,4,1,HEM VAGINAL_2,329,1.59789163158804e-07
CMF,4,1,ALLERG REACT_3,20,1.59783288308863e-07
CMF,4,1,THINKING ABNORM_2,756,1.59783241088473e-07
CMF,4,1,DEPRESSION_2,159,1.59764431483804e-07
CMF,4,1,DEHYDRAT_1,153,1.5976395975383e-07
CMF,4,1,CARDIOVASC DIS_3,98,1.59760613452992e-07
CMF,4,1,TENOSYNOVITIS_2,753,1.59737595404072e-07
CMF,4,1,STOMATITIS_2,730,1.59734965020244e-07
CMF,4,1,HYPOTENS_2,399,1.59708827413598e-07
CMF,4,1,DIABETES MELL_2,168,1.597080193853e-07
CMF,4,1,PNEUMONIA_4,652,1.59707841890602e-07
CMF,4,1,DERM EXFOL_3,164,1.59703352376335e-07
CMF,4,1,RASH MAC PAP_2,674,1.59654222725142e-07
CMF,4,1,PNEUMOTHORAX_1,653,1.5964980851293e-07
CMF,4,1,DYSPNEA_1,199,1.59649342344863e-07
CMF,4,1,EMOTION LABIL_3,241,1.59648834671923e-07
CMF,4,1,CHOLECYST_1,113,1.59625828463296e-07
CMF,4,1,ANEMIA_1,30,1.59622496171249e-07
CMF,4,1,NEURALGIA_2,554,1.59583257749004e-07
CMF,4,1,RADIAT INJ_1,670,1.59570279683932e-07
CMF,4,1,NECK RIGID_1,540,1.59551919919323e-07
CMF,4,1,DIARRHEA_3,172,1.5955029335056e-07
CMF,4,1,EEG ABNORM_2,229,1.59531679499441e-07
CMF,4,1,HEMATURIA_2,336,1.59531070007079e-07
CMF,4,1,THROMBOPHLEB_3,770,1.59508657009726e-07
CMF,4,1,MYALGIA_1,524,1.59461076407779e-07
CMF,4,1,HEM VAGINAL_4,330,1.59438296430144e-07
CMF,4,1,AMBLYOPIA_2,23,1.59435921924057e-07
CMF,4,1,DIABETES MELL_3,169,1.59433837418393e-07
CMF,4,1,THINKING ABNORM_3,757,1.59432478621863e-07
CMF,4,1,ALLERG REACT_4,21,1.59432386674391e-07
CMF,4,1,HEART FAIL LEFT_2,310,1.59428277394442e-07
CMF,4,1,CONFUS_2,124,1.59420251129684e-07
CMF,4,1,DIZZINESS_1,176,1.59409101356469e-07
CMF,4,1,DEPRESSION_3,160,1.59407054493862e-07
CMF,4,1,ULCER MOUTH_1,790,1.59397508824906e-07
CMF,4,1,TENOSYNOVITIS_3,754,1.59382500351768e-07
CMF,4,1,HEADACHE_1,302,1.59377503335924e-07
CMF,4,1,HYPERKALEM_1,362,1.59356384865125e-07
CMF,4,1,RASH MAC PAP_3,675,1.5932245431552e-07
CMF,4,1,ASTHENIA_1,64,1.59272056224188e-07
CMF,4,1,EFFUS PERICARD_1,231,1.59248701699693e-07
CMF,4,1,STOMATITIS_3,731,1.59236883435092e-07
CMF,4,1,NEURALGIA_3,555,1.5923326633266e-07
CMF,4,1,MENOPAUSE_2,494,1.59230237808006e-07
CMF,4,1,DIARRHEA_4,173,1.59220449321643e-07
CMF,4,1,EEG ABNORM_3,230,1.59208106670325e-07
CMF,4,1,MALAISE_1,486,1.59203046122274e-07
CMF,4,1,HEMATURIA_3,337,1.59200253012687e-07
CMF,4,1,VOMIT_2,836,1.59171232095791e-07
CMF,4,1,EMB PULM_3,237,1.59167861816313e-07
CMF,4,1,HYPOTENS_3,400,1.5916708932205e-07
CMF,4,1,CONFUS_3,125,1.59125647341927e-07
CMF,4,1,INJECT SITE REACT_1,424,1.59116242498023e-07
CMF,4,1,PAIN BONE_2,589,1.59092438739561e-07
CMF,4,1,AMBLYOPIA_3,24,1.59083597205893e-07
CMF,4,1,HEART FAIL LEFT_3,311,1.59078986442663e-07
CMF,4,1,DEPRESSION_4,161,1.59043171098663e-07
CMF,4,1,CHOLECYST_2,114,1.59027051170657e-07
CMF,4,1,DEHYDRAT_2,154,1.59019673462065e-07
CMF,4,1,RADIAT INJ_2,671,1.58928775191425e-07
CMF,4,1,STOMATITIS_4,732,1.58919455463766e-07
CMF,4,1,DYSPNEA_2,200,1.58908071565345e-07
CMF,4,1,ANEMIA_2,31,1.58906806549371e-07
CMF,4,1,MENOPAUSE_3,495,1.58893836232229e-07
CMF,4,1,NECK RIGID_2,541,1.5884601529121e-07
CMF,4,1,EMB PULM_4,238,1.58834482238224e-07
CMF,4,1,HYPOTENS_4,401,1.58818905571922e-07
CMF,4,1,HYPOMAGNESEM_1,391,1.58791294562816e-07
CMF,4,1,ULCER MOUTH_2,791,1.58731886047537e-07
CMF,4,1,MYALGIA_2,525,1.58718670652922e-07
CMF,4,1,LYMPHANGITIS_1,481,1.58715319045509e-07
CMF,4,1,CONVULS_1,132,1.58674729675935e-07
CMF,4,1,HYPERTHYR_1,371,1.58674643413571e-07
CMF,4,1,PNEUMONIA INTERSTIT_1,646,1.58674370140183e-07
CMF,4,1,ERYTHEMA MULT_1,256,1.58674370140181e-07
CMF,4,1,CHOLECYST_3,115,1.58672786824739e-07
